chembl_id,compound_name,SMILES,prelim_mechanistic_score,num_linked_proteins,num_key_pathways,approval_phase_max,in_known_drugs,source_files
CHEMBL20684,ABT-751,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL2103826,DAVUNETIDE,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@@H](N)CC(N)=O)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)O,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL2103829,FAXELADOL,CN(C)C[C@@H]1CCCC[C@H]1c1cccc(O)c1,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL2103878,ODELEPRAN,NC(=O)c1ccc(Oc2ccc(CNCCC3CCOCC3)cc2F)nc1,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL2105643,FOSBRETABULIN TROMETHAMINE,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O.NC(CO)(CO)CO,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL2107759,MILATAXEL,CCC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)C2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](CC(=O)OC(C)(C)C)c4ccco4)C(C)=C([C@@H](O)C(=O)[C@@]21C)C3(C)C,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL2178573,ILACIRNON,Cc1cnc(C(=O)c2ncnc3[nH]ccc23)c(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c1,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL2204263,JNJ-41443532,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN([C@H]2CC[C@@](O)(c3cncs3)CC2)C1,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL2304041,SAGOPILONE,C=CC[C@H]1C(=O)C(C)(C)[C@@H](O)CC(=O)O[C@H](c2ccc3sc(C)nc3c2)C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@@H]1O,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL2364619,METHYLSAMIDORPHAN,C[N@+]1(CC2CC2)CC[C@]23CC(=O)CC[C@@]2(O)[C@H]1Cc1ccc(C(N)=O)c(O)c13,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL289351,FOSBRETABULIN DISODIUM,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)([O-])[O-].[Na+].[Na+],4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL3137313,AXELOPRAN,NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CC2CCCCC2)C(=O)[C@@H](O)CO)c1,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL3187812,ILEPATRIL,CC(=O)S[C@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)N2C1=O)C(C)C,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL3219616,CP-866087,CC[C@]1(c2cccc(NS(C)(=O)=O)c2)[C@@H]2CN(CC3(O)Cc4ccccc4C3)C[C@@H]21,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL3545221,AZD2423,,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL3707228,PLOZALIZUMAB,,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL39541,DOLASTATIN-10,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL3989512,SOBLIDOTIN,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)NCCc1ccccc1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL3989680,AXOMADOL,COc1cccc(C2(O)CC(O)CCC2CN(C)C)c1,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL426084,SAMIDORPHAN,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL4297268,BMS-275183,COC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](OC(C)=O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL4297296,KOS-1584,C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C1,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL4297383,GSK-1521498,Fc1cc(-c2cccc(-c3nc[nH]n3)c2)cc(F)c1CNC1Cc2ccccc2C1,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL4297440,T-900607,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(N)=O,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL4297538,MK-0812,,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL4297636,PLOCABULIN,C/C=C\C[C@@H](C/C=C\NC(=O)[C@@H](NC(=O)/C=C\C=C/C(C)=C/[C@H](C)[C@@H]1CC=C(OC)C(=O)O1)C(C)(C)C)OC(N)=O,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL4297736,PRALUZATAMAB RAVTANSINE,,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL4297892,ANVATABART OPADOTIN,,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL4297938,LIFASTUZUMAB VEDOTIN,,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL4298045,INDUSATUMAB VEDOTIN,,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL4298101,LADIRATUZUMAB VEDOTIN,,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL4457723,BMS-741672,CC(C)N(C)[C@@H]1CC[C@H](N2CC[C@H](Nc3ncnc4ccc(C(F)(F)F)cc34)C2=O)[C@H](NS(C)(=O)=O)C1,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL4594402,ORP-101,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(OCCOc5ccc6c7c5O[C@H]5[C@@]8(OC)CC[C@@]9(C[C@@H]8[C@](C)(O)C(C)(C)C)[C@@H](C6)N(CC6CC6)CC[C@]759)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL4594455,AGS-16C3F,,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL4650501,PF-4136309,,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL492399,VERUBULIN,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL552212,LEXIBULIN,CCC[C@H](Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL76222,REBIMASTAT,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](S)CCN1C(=O)N(C)C(C)(C)C1=O)C(C)(C)C,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL96172,EPOTHILONE D,C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC1,4.0,0,1,2.0,0,pathway_drug_candidates
CHEMBL1014,CANDESARTAN CILEXETIL,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,4.0,0,0,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1076903,VARENICLINE,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1083385,CLOPIDOGREL BISULFATE,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1094,FELBAMATE,NC(=O)OCC(COC(N)=O)c1ccccc1,4.0,0,0,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1096,AMLEXANOX,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,4.0,0,0,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1097279,CANGRELOR TETRASODIUM,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])C(Cl)(Cl)P(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Na+].[Na+].[Na+].[Na+],4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1106,EPINASTINE,NC1=NCC2c3ccccc3Cc3ccccc3N12,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1131,ACITRETIN,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1144,PRAVASTATIN,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1172,DESLORATADINE,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1189432,OLOPATADINE,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1193,PHENIRAMINE,CN(C)CCC(c1ccccc1)c1ccccn1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200323,LABETALOL HYDROCHLORIDE,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200329,TIZANIDINE HYDROCHLORIDE,Cl.Clc1ccc2nsnc2c1NC1=NCCN1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200335,TESTOSTERONE ENANTHATE,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200339,PHENYLEPHRINE HYDROCHLORIDE,CNC[C@H](O)c1cccc(O)c1.Cl,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200395,ORPHENADRINE CITRATE,Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,4.0,0,0,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1200406,DIMENHYDRINATE,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200434,OXTRIPHYLLINE,C[N+](C)(C)CCO.Cn1c(=O)c2[n-]cnc2n(C)c1=O,4.0,0,0,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1200467,HYDROXYZINE PAMOATE,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200485,SORAFENIB TOSYLATE,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200491,EPINASTINE HYDROCHLORIDE,Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200494,GUANFACINE HYDROCHLORIDE,Cl.N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200561,DOXAZOSIN MESYLATE,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200618,FEXOFENADINE HYDROCHLORIDE,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200622,PARICALCITOL,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C,4.0,0,0,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1200638,DEXBROMPHENIRAMINE MALEATE,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200644,FONDAPARINUX SODIUM,CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)[O-])[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3NS(=O)(=O)[O-])[C@H](O)[C@H]2OS(=O)(=O)[O-])[C@H](O)[C@H]1NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200666,CALCIPOTRIENE,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,4.0,0,0,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1200681,MONTELUKAST SODIUM,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1.[Na+],4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200692,OLMESARTAN MEDOXOMIL,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,4.0,0,0,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1200750,PROMETHAZINE HYDROCHLORIDE,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200787,PHENOXYBENZAMINE HYDROCHLORIDE,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl,4.0,0,0,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1200791,OXYMETAZOLINE HYDROCHLORIDE,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200795,CLEMASTINE FUMARATE,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)/C=C/C(=O)O,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200809,AZELASTINE HYDROCHLORIDE,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200810,DOXERCALCIFEROL,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,4.0,0,0,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1200826,LITHIUM CARBONATE,O=C([O-])[O-].[Li+].[Li+],4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200873,PHENTOLAMINE MESYLATE,CS(=O)(=O)O.Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,4.0,0,0,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1200875,FLAVOXATE HYDROCHLORIDE,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.Cl,4.0,0,0,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1200914,TAMSULOSIN HYDROCHLORIDE,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200927,DEXCHLORPHENIRAMINE MALEATE,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200959,METHDILAZINE,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200961,BROMPHENIRAMINE MALEATE,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200974,CARBINOXAMINE MALEATE,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1200987,EPROSARTAN MESYLATE,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1.CS(=O)(=O)O,4.0,0,0,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1201006,PYRILAMINE MALEATE,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1.O=C(O)/C=C\C(=O)O,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201023,ORPHENADRINE HYDROCHLORIDE,Cc1ccccc1C(OCCN(C)C)c1ccccc1.Cl,4.0,0,0,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1201044,DAPIPRAZOLE HYDROCHLORIDE,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1.Cl,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201101,TESTOSTERONE CYPIONATE,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201167,CARVEDILOL PHOSPHATE,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.O=P(O)(O)O,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201190,LEVOCETIRIZINE DIHYDROCHLORIDE,Cl.Cl.O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201191,LEVOCETIRIZINE,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201202,FONDAPARINUX,CO[C@H]1O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H](O)[C@H]1NS(=O)(=O)O,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201212,MIDODRINE,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201216,DAPIPRAZOLE,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201234,MEPHENTERMINE,CNC(C)(C)Cc1ccccc1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201245,BROMODIPHENHYDRAMINE,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201262,DIPIVEFRIN,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201264,METHANTHELINE,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201271,BUCLIZINE,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201287,DEXBROMPHENIRAMINE,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201293,ACAMPROSATE,CC(=O)NCCCS(=O)(=O)O,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201319,METARAMINOL,C[C@H](N)[C@H](O)c1cccc(O)c1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201414,TINZAPARIN SODIUM,,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201460,DALTEPARIN SODIUM,,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201476,ENOXAPARIN SODIUM,,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201534,DANAPAROID SODIUM,,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201554,ANTITHROMBIN ALFA,,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201556,BECAPLERMIN,,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201657,HEPARIN SODIUM,,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201733,PAZOPANIB HYDROCHLORIDE,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O.Cl,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201740,NILOTINIB HYDROCHLORIDE MONOHYDRATE,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1.Cl.O,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201747,ALCAFTADINE,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201753,PITAVASTATIN,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201759,BEPOTASTINE BESYLATE,O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1.O=S(=O)(O)c1ccccc1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1201773,PRASUGREL HYDROCHLORIDE,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2.Cl,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1215,PHENYLEPHRINE,CNC[C@H](O)c1cccc(O)c1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1224,ACRIVASTINE,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1237061,PITAVASTATIN CALCIUM,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Ca+2],4.0,0,0,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1241,TRIPELENNAMINE,CN(C)CCN(Cc1ccccc1)c1ccccn1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1256958,EPINEPHRINE BITARTRATE,CNC[C@H](O)c1ccc(O)c(O)c1.O=C(O)C(O)C(O)C(=O)O,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1265,ADAPALENE,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,4.0,0,0,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1266,TETRAHYDROZOLINE,c1ccc2c(c1)CCCC2C1=NCCN1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL12713,SERTINDOLE,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1274,NILUTAMIDE,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,4.0,0,0,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1282,IMIQUIMOD,CC(C)Cn1cnc2c(N)nc3ccccc3c21,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1311,ISOSORBIDE MONONITRATE,O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,4.0,0,0,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1339,VARDENAFIL HYDROCHLORIDE,CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl,4.0,0,0,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL134,CLONIDINE,Clc1cccc(Cl)c1NC1=NCCN1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1341,METHOXYFLURANE,COC(F)(F)C(Cl)Cl,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL136478,SODIUM NITROPRUSSIDE,,4.0,0,0,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1370561,AMINOPHYLLINE,Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL13828,OXATOMIDE,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1395,METHYLTESTOSTERONE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,4.0,0,0,4.0,0,pathway_drug_candidates
CHEMBL1411979,METHAPYRILENE,CN(C)CCN(Cc1cccs1)c1ccccn1,4.0,0,0,4.0,0,pathway_drug_candidates
